Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006614~SRP-dependent cotranslational protein targeting to membrane	6	4.22535211268	0.010748909872399999	NM_001016, NM_033625, NM_001308226, NM_000992, NM_001317980, NM_000980	122	78	7039	4.43820933165	0.9988468322540001	0.9988468322540001	14.831548313199999
GOTERM_BP_DIRECT	GO:0006413~translational initiation	7	4.92957746479	0.0140151635891	NM_001016, NM_033625, NM_001308226, NM_000992, NM_001317980, NM_000980, NM_001331017	122	115	7039	3.5119743407	0.999854531927	0.987938985395	18.9146241958
GOTERM_BP_DIRECT	GO:0019083~viral transcription	6	4.22535211268	0.022532006332099997	NM_001016, NM_033625, NM_001308226, NM_000992, NM_001317980, NM_000980	122	94	7039	3.68276944541	0.999999362921	0.991395389729	28.7190291899
GOTERM_BP_DIRECT	GO:0000184~nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	6	4.22535211268	0.029603151047200002	NM_001016, NM_033625, NM_001308226, NM_000992, NM_001317980, NM_000980	122	101	7039	3.4275279987	0.999999993234	0.990930619992	36.0068650391
GOTERM_BP_DIRECT	GO:0045931~positive regulation of mitotic cell cycle	3	2.11267605634	0.0455139252728	NM_004090, NM_001331017, NM_004095	122	20	7039	8.65450819672	1.0	0.997068070587	49.9414862675
GOTERM_BP_DIRECT	GO:0035019~somatic stem cell population maintenance	3	2.11267605634	0.0778428282125	NM_006233, NM_001080547, NM_001301129	122	27	7039	6.410746812389999	1.0	0.999787194461	69.9960429837
GOTERM_BP_DIRECT	GO:0050434~positive regulation of viral transcription	3	2.11267605634	0.0778428282125	NM_006233, NM_005022, NM_001301129	122	27	7039	6.410746812389999	1.0	0.999787194461	69.9960429837
GOTERM_BP_DIRECT	GO:0006364~rRNA processing	7	4.92957746479	0.0948226460582	NM_001016, NM_058219, NM_033625, NM_001308226, NM_000992, NM_001317980, NM_000980	122	183	7039	2.20697841082	1.0	0.999864869054	77.2343485256
GOTERM_BP_DIRECT	GO:0000188~inactivation of MAPK activity	2	1.4084507042299999	0.159287858928	NM_004090, NM_144488	122	10	7039	11.5393442623	1.0	0.999998730441	92.40306988020001
GOTERM_BP_DIRECT	GO:0033617~mitochondrial respiratory chain complex IV assembly	2	1.4084507042299999	0.173760211905	NM_005694, NM_016565	122	11	7039	10.490312965700001	1.0	0.99999828498	94.13033099329999
-	-	-	-	-	-	-	-	-	-	-	-	-
GOTERM_CC_DIRECT	GO:0022625~cytosolic large ribosomal subunit	5	3.52112676056	0.0140434113901	NM_033625, NM_001282568, NM_000992, NM_001317980, NM_000980	131	53	7347	5.29094051563	0.9258973048479999	0.9258973048479999	16.0412724426
GOTERM_CC_DIRECT	GO:0000788~nuclear nucleosome	3	2.11267605634	0.103646758838	NM_003520, NM_175055, NM_080593	131	31	7347	5.42748091603	0.999999998196	0.999957529656	74.1467391121
GOTERM_CC_DIRECT	GO:0005736~DNA-directed RNA polymerase I complex	2	1.4084507042299999	0.207273269564	NM_001301129, NM_170783	131	13	7347	8.62830299472	1.0	0.999999350008	94.33896500719999
GOTERM_CC_DIRECT	GO:0005615~extracellular space	8	5.6338028169	0.224162038744	NM_003811, NM_001300981, NM_002975, NM_000421, NM_001553, NM_019554, NM_003873, NM_080593	131	279	7347	1.60814249364	1.0	0.9999914990559999	95.66215400829999
GOTERM_CC_DIRECT	GO:0005665~DNA-directed RNA polymerase II, core complex	2	1.4084507042299999	0.23512928887200002	NM_006233, NM_001301129	131	15	7347	7.4778625954199995	1.0	0.9999479956659999	96.36222589409999
GOTERM_CC_DIRECT	GO:0000178~exosome (RNase complex)	2	1.4084507042299999	0.23512928887200002	NM_058219, NM_003407	131	15	7347	7.4778625954199995	1.0	0.9999479956659999	96.36222589409999
GOTERM_CC_DIRECT	GO:0030496~midbody	4	2.81690140845	0.264978997659	NM_138701, NM_014700, NM_001077268, NM_017621	131	101	7347	2.22114730557	1.0	0.999920592969	97.7761465027
GOTERM_CC_DIRECT	GO:0005758~mitochondrial intermembrane space	3	2.11267605634	0.267399214512	NM_005694, NM_001320327, NM_016565	131	57	7347	2.95178786661	1.0	0.9997194937389999	97.86499816370001
GOTERM_CC_DIRECT	GO:0071556~integral component of lumenal side of endoplasmic reticulum membrane	2	1.4084507042299999	0.30059193092	NM_178582, NM_001243961	131	20	7347	5.60839694656	1.0	0.999731586296	98.7964778141
GOTERM_CC_DIRECT	GO:0016604~nuclear body	2	1.4084507042299999	0.33716816450900006	NM_006885, NM_024707	131	23	7347	4.8768669100599995	1.0	0.999776801691	99.3804642941
-	-	-	-	-	-	-	-	-	-	-	-	-
GOTERM_MF_DIRECT	GO:0016791~phosphatase activity	3	2.11267605634	0.039488096586800005	NM_004090, NM_005730, NM_001319658	120	19	7107	9.35131578947	0.9998338140549999	0.9998338140549999	40.0307736704
GOTERM_MF_DIRECT	GO:0051959~dynein light intermediate chain binding	2	1.4084507042299999	0.0809852247493	NM_145058, NM_014700	120	5	7107	23.69	0.999999988042	0.9998906473479999	65.7629386447
GOTERM_MF_DIRECT	GO:0003899~DNA-directed RNA polymerase activity	3	2.11267605634	0.09966335293600001	NM_006233, NM_001301129, NM_170783	120	32	7107	5.55234375	0.999999999858	0.999478619469	73.6174643925
GOTERM_MF_DIRECT	GO:0003735~structural constituent of ribosome	6	4.22535211268	0.130082907151	NM_001016, NM_033625, NM_001308226, NM_000992, NM_001317980, NM_000980	120	160	7107	2.2209375	1.0	0.999460731972	82.94446882279999
GOTERM_MF_DIRECT	GO:0003785~actin monomer binding	2	1.4084507042299999	0.155462499311	NM_005022, NM_138383	120	10	7107	11.845	1.0	0.999324013301	88.2871560651
GOTERM_MF_DIRECT	GO:0003677~DNA binding	19	13.3802816901	0.163173319247	NM_032440, NM_003407, NM_018337, NM_001301129, NM_001039690, NM_033113, NM_013342, NM_004965, NM_005225, NM_003520, NM_030895, NM_153033, NM_001308226, NM_144631, NM_175055, NM_017550, NM_080593, NM_003517, NM_002434	120	841	7107	1.33802021403	1.0	0.9983598685189999	89.5742912091
GOTERM_MF_DIRECT	GO:0001054~RNA polymerase I activity	2	1.4084507042299999	0.183548831923	NM_001301129, NM_170783	120	12	7107	9.870833333330001	1.0	0.9980839005159999	92.3750669966
GOTERM_MF_DIRECT	GO:0008138~protein tyrosine/serine/threonine phosphatase activity	2	1.4084507042299999	0.24977742364799999	NM_004090, NM_001319658	120	17	7107	6.96764705882	1.0	0.9995732893449999	97.394216858
GOTERM_MF_DIRECT	GO:0005546~phosphatidylinositol-4,5-bisphosphate binding	2	1.4084507042299999	0.274751601472	NM_005022, NM_138383	120	19	7107	6.23421052632	1.0	0.999551582365	98.30438868540001
GOTERM_MF_DIRECT	GO:0046872~metal ion binding	19	13.3802816901	0.277788682638	NM_001308426, NM_003407, NM_001282670, NM_018337, NM_022089, NM_001077268, NM_003873, NM_031918, NM_001243961, NM_033113, NM_001105540, NM_030895, NM_014760, NM_144631, NM_001145165, NM_017621, NM_014205, NM_005730, NM_001323544	120	922	7107	1.22047180043	1.0	0.999114581365	98.3923346708
-	-	-	-	-	-	-	-	-	-	-	-	-
KEGG_PATHWAY	hsa05322:Systemic lupus erythematosus	5	3.52112676056	0.048494210828999997	NM_003520, NM_175055, NM_080593, NM_003517, NM_001243961	57	77	3107	3.53953064479	0.99270992389	0.99270992389	42.3453161858
KEGG_PATHWAY	hsa03010:Ribosome	6	4.22535211268	0.0526065630421	NM_001016, NM_033625, NM_001308226, NM_000992, NM_001317980, NM_000980	57	114	3107	2.86888273315	0.995252042618	0.931094576538	45.046476603
KEGG_PATHWAY	hsa03020:RNA polymerase	3	2.11267605634	0.0840675571555	NM_006233, NM_001301129, NM_170783	57	27	3107	6.0565302144199995	0.999832320186	0.944856593135	62.1983854346
KEGG_PATHWAY	hsa05166:HTLV-I infection	6	4.22535211268	0.12041494515699999	NM_001184783, NM_003407, NM_005225, NM_001080547, NM_003873, NM_001243961	57	146	3107	2.2400865176599996	0.999996955568	0.9582288358230001	75.8625640771
KEGG_PATHWAY	hsa00240:Pyrimidine metabolism	4	2.81690140845	0.143101440773	NM_001308426, NM_006233, NM_001301129, NM_170783	57	73	3107	2.98678202355	0.999999770907	0.9530103327320001	81.92953160430001
KEGG_PATHWAY	hsa05016:Huntington's disease	5	3.52112676056	0.21660724083500002	NM_001193375, NM_004074, NM_001184783, NM_006233, NM_001301129	57	133	3107	2.04920195225	0.999999999968	0.9821900530500001	93.30932818139999
KEGG_PATHWAY	hsa05034:Alcoholism	4	2.81690140845	0.268539104814	NM_003520, NM_175055, NM_080593, NM_003517	57	100	3107	2.18035087719	1.0	0.987997428144	96.8705836824
KEGG_PATHWAY	hsa00230:Purine metabolism	4	2.81690140845	0.27348393904	NM_001308426, NM_006233, NM_001301129, NM_170783	57	101	3107	2.15876324475	1.0	0.980817306281	97.0971289756
KEGG_PATHWAY	hsa04060:Cytokine-cytokine receptor interaction	2	1.4084507042299999	0.422029842324	NM_003811, NM_003820	57	30	3107	3.63391812865	1.0	0.997595861043	99.7696926076
KEGG_PATHWAY	hsa03013:RNA transport	4	2.81690140845	0.422909599807	NM_001331017, NM_024707, NM_013248, NM_004095	57	131	3107	1.66438998259	1.0	0.995671732292	99.77354660479999
-	-	-	-	-	-	-	-	-	-	-	-	-
