Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0030308~negative regulation of cell growth	3	5.55555555556	0.047077689901199996	NM_001308426, NM_006848, NM_001190316	44	57	7039	8.419856459330001	0.9999891200650001	0.9999891200650001	46.2691721045
GOTERM_BP_DIRECT	GO:0000188~inactivation of MAPK activity	2	3.7037037037	0.0594729822526	NM_004090, NM_144488	44	10	7039	31.995454545500003	0.999999511356	0.9993009694299999	54.6084532116
GOTERM_BP_DIRECT	GO:0033617~mitochondrial respiratory chain complex IV assembly	2	3.7037037037	0.0652266686615	NM_005694, NM_016565	44	11	7039	29.0867768595	0.999999885871	0.995149362946	58.058345056899995
GOTERM_BP_DIRECT	GO:0007566~embryo implantation	2	3.7037037037	0.0878995690036	NM_000992, NM_001553	44	15	7039	21.3303030303	0.9999999996610001	0.995709304834	69.4311659048
GOTERM_BP_DIRECT	GO:0045931~positive regulation of mitotic cell cycle	2	3.7037037037	0.115486376555	NM_004090, NM_004095	44	20	7039	15.9977272727	1.0	0.997022892269	79.41930031439999
GOTERM_BP_DIRECT	GO:0060041~retina development in camera-type eye	2	3.7037037037	0.12090510939400001	NM_001320415, NM_144631	44	21	7039	15.235930735899998	1.0	0.9938423874619999	80.985642446
GOTERM_BP_DIRECT	GO:0006091~generation of precursor metabolites and energy	2	3.7037037037	0.163103308881	NM_004074, NM_005694	44	29	7039	11.032915360499999	1.0	0.997590705969	89.91033349290001
GOTERM_BP_DIRECT	GO:0098609~cell-cell adhesion	3	5.55555555556	0.377729197816	NM_033625, NM_007260, NM_000992	44	214	7039	2.2426720475799997	1.0	0.999999211793	99.77813388770001
GOTERM_BP_DIRECT	GO:0006614~SRP-dependent cotranslational protein targeting to membrane	2	3.7037037037	0.381582283534	NM_033625, NM_000992	44	78	7039	4.10198135198	1.0	0.999996810245	99.7951941324
GOTERM_BP_DIRECT	GO:0006355~regulation of transcription, DNA-templated	6	11.1111111111	0.39888401527500006	NM_032440, NM_006885, NM_030895, NM_001320415, NM_144631, NM_017621	44	677	7039	1.4178192560799998	1.0	0.999994228202	99.8579006601
-	-	-	-	-	-	-	-	-	-	-	-	-
GOTERM_CC_DIRECT	GO:0022625~cytosolic large ribosomal subunit	3	5.55555555556	0.0466404927226	NM_033625, NM_001282568, NM_000992	49	53	7347	8.48710050058	0.961144211372	0.961144211372	38.8215250869
GOTERM_CC_DIRECT	GO:0005758~mitochondrial intermembrane space	3	5.55555555556	0.053143062271600004	NM_005694, NM_001320327, NM_016565	49	57	7347	7.891514500539999	0.975602975407	0.843804530818	42.980938119399994
GOTERM_CC_DIRECT	GO:0045111~intermediate filament cytoskeleton	2	3.7037037037	0.194892587924	NM_001282568, NM_001190316	49	33	7347	9.08719851577	0.9999996036669999	0.992654522524	89.24897158590001
GOTERM_CC_DIRECT	GO:0030027~lamellipodium	2	3.7037037037	0.405836097239	NM_001105540, NM_138383	49	79	7347	3.79591836735	1.0	0.999856647101	99.52792637110001
GOTERM_CC_DIRECT	GO:0005913~cell-cell adherens junction	3	5.55555555556	0.466146794591	NM_033625, NM_007260, NM_000992	49	239	7347	1.8820766800400002	1.0	0.99980369235	99.84303930620001
GOTERM_CC_DIRECT	GO:0030496~midbody	2	3.7037037037	0.486542559757	NM_014700, NM_017621	49	101	7347	2.96908466357	1.0	0.9994763387369999	99.8948645178
