
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006412~translation	21	9.21052631579	3.02178614623e-08	NM_026603, NM_026892, NM_025796, NM_022891, NM_025437, NM_027098, NM_012011, NM_025380, NM_018730, NM_001163485, NM_207523, NM_011291, NM_016980, NM_001277113, NM_018860, NM_172086, NM_011287, NM_026591, NM_019865, NM_026594, NM_027015	205	401	18082	4.61920807737	2.75885273369e-05	2.75885273369e-05	4.71893119136e-05
GOTERM_BP_DIRECT	GO:0015031~protein transport	16	7.01754385965	0.0030128190564800003	NM_145541, NM_001113199, NM_025887, NM_177411, NM_175009, NM_027016, NM_008917, NM_027400, NM_019718, NM_025535, NM_181070, NM_029814, NM_028017, NM_001113355, NM_026879, NM_026885	205	592	18082	2.3839156229400005	0.936381808942	0.747773532203	4.6027379079
GOTERM_BP_DIRECT	GO:0006413~translational initiation	5	2.19298245614	0.00320207557172	NM_026603, NM_026892, NM_025437, NM_012011, NM_025904	205	54	18082	8.167118337849999	0.9465059923989999	0.62320796672	4.88514447711
GOTERM_BP_DIRECT	GO:0097421~liver regeneration	4	1.75438596491	0.00416537027127	NM_145541, NM_009159, NM_172086, NM_001163485	205	29	18082	12.1661900757	0.977872310523	0.614313873585	6.310475745440001
GOTERM_BP_DIRECT	GO:0008380~RNA splicing	9	3.94736842105	0.00615386745951	NM_008717, NM_009159, NM_001039129, NM_025564, NM_025845, NM_146130, NM_009274, NM_148930, NM_009227	205	241	18082	3.29395810141	0.996432320653	0.6760506127089999	9.189745335449999
GOTERM_BP_DIRECT	GO:1901673~regulation of mitotic spindle assembly	3	1.3157894736799998	0.00776004762229	NM_029814, NM_026879, NM_026885	205	12	18082	22.0512195122	0.999185190487	0.6943840507160001	11.454743922899999
GOTERM_BP_DIRECT	GO:0006397~mRNA processing	10	4.38596491228	0.011080711404799999	NM_009159, NM_001039129, NM_025564, NM_025845, NM_146130, NM_172555, NM_026899, NM_009274, NM_148930, NM_009227	205	322	18082	2.73928192698	0.9999618184100001	0.766204424886	15.9708401645
GOTERM_BP_DIRECT	GO:0000920~cell separation after cytokinesis	3	1.3157894736799998	0.0136977672539	NM_029814, NM_026879, NM_026885	205	16	18082	16.5384146341	0.999996602614	0.792798399486	19.377137475399998
GOTERM_BP_DIRECT	GO:0007034~vacuolar transport	3	1.3157894736799998	0.0136977672539	NM_029814, NM_026879, NM_026885	205	16	18082	16.5384146341	0.999996602614	0.792798399486	19.377137475399998
GOTERM_BP_DIRECT	GO:0010824~regulation of centrosome duplication	3	1.3157894736799998	0.0172088527495	NM_029814, NM_026879, NM_026885	205	18	18082	14.700813008099999	0.999999869049	0.828116473935	23.7443742406
-	-	-	-	-	-	-	-	-	-	-	-	-
